cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,site_position_time,mono_drive_rate,location,site_depth,hub_height
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,2208.9787112612985,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2210.1679671838874,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,2210.4787112612985,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,2211.9787112612985,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Release Nacelle,3.0,31250.0,ACTION,2213.1679671838874,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,2214.1679671838874,TurbineInstallation,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,2215.6679671838874,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,2215.9787112612985,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,2219.9787112612985,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,2221.6679671838874,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,2222.6679671838874,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2223.6679671838874,TurbineInstallation,,,,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,2223.9787112612985,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2225.1679671838874,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,2227.9787112612985,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2228.6679671838874,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2229.6679671838874,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2231.1679671838874,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Nacelle,4.0,20000.0,ACTION,2231.9787112612985,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,2233.4787112612985,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2234.6679671838874,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,2234.9787112612985,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2235.6679671838874,TurbineInstallation,,,,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,2236.4787112612985,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2237.1679671838874,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 0,Transit,3.2432432432432434,16216.216216216217,ACTION,2239.7219545045414,TurbineInstallation,,,,,,
,Feeder 0,Jackup,0.0008341675008341675,4.170837504170837,ACTION,2239.7227886720425,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2240.6679671838874,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2240.984633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2245.984633850554,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2246.3013005172206,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2249.3013005172206,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,2249.6813005172207,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2255.6813005172207,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2258.6813005172207,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,2259.441300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2265.441300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2268.441300517221,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,2269.581300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2275.581300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2278.581300517221,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,2280.101300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2286.101300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,31250.0,ACTION,2289.101300517221,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,2290.101300517221,TurbineInstallation,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,2291.601300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,2297.601300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,2298.601300517221,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2299.601300517221,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2301.101300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2304.601300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2305.601300517221,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2307.101300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2310.601300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2311.601300517221,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2313.101300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2316.601300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2316.9179671838874,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2321.9179671838874,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2322.234633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2325.234633850554,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,2325.614633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2331.614633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2334.614633850554,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,2335.3746338505543,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2341.3746338505543,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2344.3746338505543,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,2345.514633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2351.514633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2354.514633850554,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,2356.034633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2362.034633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,31250.0,ACTION,2365.034633850554,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,2366.034633850554,TurbineInstallation,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,2367.534633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,2373.534633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,2374.534633850554,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2375.534633850554,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2377.034633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2380.534633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2381.534633850554,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2383.034633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2386.534633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2387.534633850554,TurbineInstallation,,,,,,
,Feeder 1,ActiveFeeder,227.79999999999984,1138999.9999999993,ACTION,2387.534633850554,TurbineInstallation,,,,Site,,
,Feeder 0,Queue,147.8118451785117,739059.2258925585,ACTION,2387.534633850554,TurbineInstallation,,,,Site,,
,Feeder 1,Jackdown,0.0008341675008341675,4.170837504170837,ACTION,2387.535468018055,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2389.034633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Transit,3.2432432432432434,16216.216216216217,ACTION,2390.778711261298,TurbineInstallation,,,,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2392.534633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2392.851300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,2394.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2397.851300517221,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2398.1679671838874,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,2398.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2401.1679671838874,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,2401.5479671838875,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,2402.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,2406.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2407.5479671838875,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2410.5479671838875,TurbineInstallation,,,,,,
,Feeder 1,Fasten Nacelle,4.0,20000.0,ACTION,2410.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,2411.3079671838877,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,2412.278711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,2413.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,2415.278711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2417.3079671838877,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,2419.278711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2420.3079671838877,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,2421.4479671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,2423.278711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,2427.278711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2427.4479671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2430.4479671838876,TurbineInstallation,,,,,,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,2431.278711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,2431.9679671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Nacelle,4.0,20000.0,ACTION,2435.278711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,2436.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2437.9679671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,2438.278711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,2439.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Release Nacelle,3.0,31250.0,ACTION,2440.9679671838876,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,2441.9679671838876,TurbineInstallation,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,2443.4679671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,2443.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,2447.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,2449.4679671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,2450.4679671838876,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2451.4679671838876,TurbineInstallation,,,,,,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,2451.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2452.9679671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,2455.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2456.4679671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2457.4679671838876,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2458.9679671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Nacelle,4.0,20000.0,ACTION,2459.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,2461.278711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2462.4679671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,2462.778711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2463.4679671838876,TurbineInstallation,,,,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,2464.278711261298,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2464.9679671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,Feeder 1,Transit,3.2432432432432434,16216.216216216217,ACTION,2467.521954504541,TurbineInstallation,,,,,,
,Feeder 1,Jackup,0.0008341675008341675,4.170837504170837,ACTION,2467.522788672042,TurbineInstallation,TurbineInstallation,5.0,2.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2468.4679671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2468.784633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2473.784633850554,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2474.101300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2477.101300517221,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,2477.481300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2483.481300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2486.481300517221,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,2487.241300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2493.241300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2496.241300517221,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,2497.381300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2503.381300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2506.381300517221,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,2507.901300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2513.901300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,31250.0,ACTION,2516.901300517221,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,2517.901300517221,TurbineInstallation,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,2519.401300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,2525.401300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,2526.401300517221,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2527.401300517221,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2528.901300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2532.401300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2533.401300517221,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2534.901300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2538.401300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,2539.401300517221,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,2540.901300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,2544.401300517221,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,2544.7179671838876,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,2549.7179671838876,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,2550.034633850554,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2553.034633850554,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,2553.4146338505543,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2559.4146338505543,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2562.4146338505543,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,2563.1746338505545,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,2569.1746338505545,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,2572.1746338505545,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,2573.3146338505544,TurbineInstallation,TurbineInstallation,5.0,2.0,,22.5,150.0
